No.,Time,Source,Destination,Protocol,Length,Info
8009,2199.048157,192.168.100.119,17.248.147.73,TLSv1.2,96,Application Data
8010,2199.0614,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=204 Ack=606 Win=30048 Len=0 TSval=1448372443 TSecr=753690092
8011,2199.061649,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=204 Ack=682 Win=30048 Len=0 TSval=1448372443 TSecr=753690092
8012,2199.062398,17.248.147.73,192.168.100.119,TLSv1.2,96,Application Data
8013,2199.063148,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=234 Ack=2170 Win=34304 Len=0 TSval=1448372445 TSecr=753690092
8014,2199.063151,17.248.147.73,192.168.100.119,TLSv1.2,100,Application Data
8015,2199.07864,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=2200 Ack=234 Win=131456 Len=0 TSval=753690138 TSecr=1448372444
8016,2199.086635,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=2200 Ack=268 Win=131456 Len=0 TSval=753690139 TSecr=1448372445
8017,2199.116119,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=268 Ack=2200 Win=34304 Len=0 TSval=1448372498 TSecr=753690109
8018,2199.178835,17.248.147.73,192.168.100.119,TLSv1.2,725,Application Data
8019,2199.197573,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=2200 Ack=927 Win=130816 Len=0 TSval=753690256 TSecr=1448372561
8020,2199.25629,192.168.100.119,17.248.147.73,TLSv1.2,180,Application Data
8021,2199.257042,192.168.100.119,17.248.147.73,TLSv1.2,487,Application Data
8022,2199.283273,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=927 Ack=2314 Win=34304 Len=0 TSval=1448372665 TSecr=753690310
8023,2199.283277,17.248.147.73,192.168.100.119,TLSv1.2,100,Application Data
8024,2199.286521,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=2735 Ack=961 Win=130944 Len=0 TSval=753690343 TSecr=1448372665
8025,2199.313257,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=961 Ack=2735 Win=36416 Len=0 TSval=1448372695 TSecr=753690310
8026,2199.577616,17.248.147.73,192.168.100.119,TLSv1.2,1311,Application Data
8027,2199.696289,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=2735 Ack=2206 Win=129792 Len=0 TSval=753690753 TSecr=1448372959
8028,2199.971382,192.168.100.119,17.248.147.73,TLSv1.2,208,Application Data
8029,2199.971883,192.168.100.119,17.248.147.73,TLSv1.2,456,Application Data
8030,2199.998616,17.248.147.73,192.168.100.119,TLSv1.2,100,Application Data
8031,2200.004113,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=3267 Ack=2240 Win=130944 Len=0 TSval=753691056 TSecr=1448373380
8032,2200.030855,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=2240 Ack=3267 Win=38560 Len=0 TSval=1448373413 TSecr=753691021
8033,2200.1173,17.248.147.73,192.168.100.119,TLSv1.2,674,Application Data
8034,2200.121047,192.168.100.119,192.168.100.255,UDP,82,57621  >  57621 Len=40
8035,2200.127043,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=3267 Ack=2848 Win=130432 Len=0 TSval=753691179 TSecr=1448373499
8036,2200.196506,192.168.100.119,17.248.147.73,TLSv1.2,208,Application Data
8037,2200.197253,192.168.100.119,17.248.147.73,TLSv1.2,708,Application Data
8038,2200.223488,17.248.147.73,192.168.100.119,TLSv1.2,100,Application Data
8039,2200.241228,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=4051 Ack=2882 Win=130944 Len=0 TSval=753691292 TSecr=1448373606
8040,2200.264967,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=2882 Ack=4051 Win=40672 Len=0 TSval=1448373647 TSecr=753691249
8041,2200.366419,17.248.147.73,192.168.100.119,TCP,2962,443  >  58771 [ACK] Seq=2882 Ack=4051 Win=40672 Len=2896 TSval=1448373747 TSecr=753691292 [TCP PDU reassembled in 8046]
8042,2200.376151,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=4051 Ack=5778 Win=129536 Len=0 TSval=753691420 TSecr=1448373747
8043,2200.403637,17.248.147.73,192.168.100.119,TCP,1514,443  >  58771 [ACK] Seq=5778 Ack=4051 Win=40672 Len=1448 TSval=1448373749 TSecr=753691292 [TCP PDU reassembled in 8046]
8044,2200.424873,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=4051 Ack=7226 Win=131072 Len=0 TSval=753691473 TSecr=1448373749
8045,2200.443614,17.248.147.73,192.168.100.119,TCP,1514,443  >  58771 [ACK] Seq=7226 Ack=4051 Win=40672 Len=1448 TSval=1448373749 TSecr=753691292 [TCP PDU reassembled in 8046]
8046,2200.483591,17.248.147.73,192.168.100.119,TLSv1.2,892,"Application Data, Application Data"
8047,2200.486838,192.168.100.119,17.248.147.73,TCP,66,58771  >  443 [ACK] Seq=4051 Ack=9500 Win=130176 Len=0 TSval=753691534 TSecr=1448373749
8048,2200.941831,104.199.64.235,192.168.100.119,TCP,77,"4070  >  54178 [PSH, ACK] Seq=26979 Ack=36017 Win=172032 Len=11 TSval=86247740 TSecr=753422710"
8049,2200.952323,192.168.100.119,104.199.64.235,TCP,66,54178  >  4070 [ACK] Seq=36017 Ack=26990 Win=131008 Len=0 TSval=753471177 TSecr=86247740
8050,2201.072259,192.168.100.119,17.248.147.73,TCP,60,[TCP Keep-Alive] 58771  >  443 [ACK] Seq=4050 Ack=9500 Win=131072 Len=0
8051,2201.09924,17.248.147.73,192.168.100.119,TCP,66,[TCP Keep-Alive ACK] 443  >  58771 [ACK] Seq=9500 Ack=4051 Win=40672 Len=0 TSval=1448374481 TSecr=753691534
8052,2201.248156,17.252.92.21,192.168.100.119,TLSv1.2,407,Application Data
8053,2201.254651,17.252.92.21,192.168.100.119,TLSv1.2,423,Application Data
8054,2201.25565,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12361 Ack=13191 Win=130688 Len=0 TSval=753471480 TSecr=1549270329
8055,2201.25615,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12361 Ack=13548 Win=130688 Len=0 TSval=753471481 TSecr=1549270336
8056,2201.272393,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8057,2201.299128,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=13548 Ack=12414 Win=52736 Len=0 TSval=1549270380 TSecr=753471497
8058,2201.314867,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8059,2201.341352,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=13548 Ack=12467 Win=52736 Len=0 TSval=1549270423 TSecr=753471520
8060,2202.018721,192.168.100.119,17.248.147.73,TLSv1.2,89,Encrypted Alert
8061,2202.019965,192.168.100.119,17.248.147.73,TCP,66,"58771  >  443 [FIN, ACK] Seq=4074 Ack=9500 Win=131072 Len=0 TSval=753693034 TSecr=1448374481"
8062,2202.045702,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=9500 Ack=4074 Win=40672 Len=0 TSval=1448375428 TSecr=753693034
8063,2202.045706,17.248.147.73,192.168.100.119,TCP,66,"443  >  58771 [FIN, ACK] Seq=9500 Ack=4074 Win=40672 Len=0 TSval=1448375428 TSecr=753693034"
8064,2202.046449,17.248.147.73,192.168.100.119,TCP,66,443  >  58771 [ACK] Seq=9501 Ack=4075 Win=40672 Len=0 TSval=1448375429 TSecr=753693034
8065,2202.052696,192.168.100.119,17.248.147.73,TCP,66,"[TCP Retransmission] 58771  >  443 [FIN, ACK] Seq=4074 Ack=9501 Win=131072 Len=0 TSval=753693093 TSecr=1448375428"
8066,2202.567161,192.168.100.119,17.248.147.85,TCP,78,58772  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=128 TSval=753693606 TSecr=0 SACK_PERM
8067,2202.593389,17.248.147.85,192.168.100.119,TCP,74,"443  >  58772 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 TSval=3982495121 TSecr=753693606 WS=32"
8068,2202.597136,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=753693638 TSecr=3982495121
8069,2202.618875,192.168.100.119,17.248.147.85,TLSv1.2,583,Client Hello (SNI=gateway.icloud.com)
8070,2202.648108,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=1 Ack=518 Win=30048 Len=0 TSval=3982495176 TSecr=753693639
8071,2202.655606,17.248.147.85,192.168.100.119,TLSv1.2,1514,Server Hello
8072,2202.655854,17.248.147.85,192.168.100.119,TLSv1.2,1514,Certificate
8073,2202.67784,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=518 Ack=2897 Win=129536 Len=0 TSval=753693699 TSecr=3982495179
8074,2202.693084,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=2897 Ack=518 Win=30048 Len=1448 TSval=3982495181 TSecr=753693639 [TCP PDU reassembled in 8077]
8075,2202.69683,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=518 Ack=4345 Win=131072 Len=0 TSval=753693735 TSecr=3982495181
8076,2202.733061,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=4345 Ack=518 Win=30048 Len=1448 TSval=3982495181 TSecr=753693639 [TCP PDU reassembled in 8077]
8077,2202.772788,17.248.147.85,192.168.100.119,TLSv1.2,786,"Certificate Status, Server Key Exchange, Server Hello Done"
8078,2202.777284,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=518 Ack=6513 Win=130304 Len=0 TSval=753693814 TSecr=3982495181
8079,2202.806019,192.168.100.119,17.248.147.85,TLSv1.2,184,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
8080,2202.832753,17.248.147.85,192.168.100.119,TLSv1.2,109,"Change Cipher Spec, Encrypted Handshake Message"
8081,2202.832756,17.248.147.85,192.168.100.119,TLSv1.2,127,Application Data
8082,2202.8355,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=636 Ack=6556 Win=130944 Len=0 TSval=753693872 TSecr=3982495361
8083,2202.838998,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=636 Ack=6617 Win=130944 Len=0 TSval=753693876 TSecr=3982495361
8084,2202.874729,192.168.100.119,17.248.147.85,TLSv1.2,111,Application Data
8085,2202.877226,192.168.100.119,17.248.147.85,TLSv1.2,108,Application Data
8086,2202.879475,192.168.100.119,17.248.147.85,TLSv1.2,100,Application Data
8087,2202.884723,192.168.100.119,17.248.147.85,TLSv1.2,1092,Application Data
8088,2202.891719,192.168.100.119,17.248.147.85,TLSv1.2,457,Application Data
8089,2202.901463,192.168.100.119,17.248.147.85,TLSv1.2,96,Application Data
8090,2202.903211,17.248.147.85,192.168.100.119,TLSv1.2,96,Application Data
8091,2202.903214,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=6617 Ack=723 Win=30048 Len=0 TSval=3982495431 TSecr=753693892
8092,2202.905461,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=2204 Ack=6647 Win=130944 Len=0 TSval=753693941 TSecr=3982495431
8093,2202.906209,192.168.100.119,17.248.147.85,TCP,66,[TCP Window Update] 58772  >  443 [ACK] Seq=2204 Ack=6647 Win=131072 Len=0 TSval=753693942 TSecr=3982495431
8094,2202.910708,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=6647 Ack=1783 Win=32096 Len=0 TSval=3982495438 TSecr=753693892
8095,2202.910711,17.248.147.85,192.168.100.119,TLSv1.2,100,Application Data
8096,2202.913705,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=2204 Ack=6681 Win=130944 Len=0 TSval=753693948 TSecr=3982495439
8097,2202.927448,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=6681 Ack=2204 Win=34144 Len=0 TSval=3982495455 TSecr=753693892
8098,2203.035148,17.248.147.85,192.168.100.119,TLSv1.2,673,Application Data
8099,2203.060124,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=2204 Ack=7288 Win=130432 Len=0 TSval=753694072 TSecr=3982495563
8100,2203.134331,192.168.100.119,17.248.147.85,TLSv1.2,248,Application Data
8101,2203.13483,192.168.100.119,17.248.147.85,TLSv1.2,491,Application Data
8102,2203.142325,192.168.100.119,17.248.147.85,TLSv1.2,209,Application Data
8103,2203.143326,192.168.100.119,17.248.147.85,TLSv1.2,707,Application Data
8104,2203.160316,17.248.147.85,192.168.100.119,TLSv1.2,100,Application Data
8105,2203.16956,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=7322 Ack=2954 Win=38240 Len=0 TSval=3982495696 TSecr=753694168
8106,2203.169563,17.248.147.85,192.168.100.119,TLSv1.2,100,Application Data
8107,2203.181304,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=3595 Ack=7322 Win=130944 Len=0 TSval=753694197 TSecr=3982495688
8108,2203.184052,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=3595 Ack=7356 Win=130944 Len=0 TSval=753694215 TSecr=3982495696
8109,2203.207039,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=7356 Ack=3595 Win=40320 Len=0 TSval=3982495735 TSecr=753694172
8110,2203.279753,17.248.147.85,192.168.100.119,TLSv1.2,726,Application Data
8111,2203.303239,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=8016 Ack=3595 Win=40320 Len=1448 TSval=3982495831 TSecr=753694215 [TCP PDU reassembled in 8121]
8112,2203.303486,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=9464 Ack=3595 Win=40320 Len=1448 TSval=3982495831 TSecr=753694215 [TCP PDU reassembled in 8121]
8113,2203.304234,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=3595 Ack=8016 Win=130304 Len=0 TSval=753694334 TSecr=3982495808
8114,2203.305982,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=3595 Ack=10912 Win=129536 Len=0 TSval=753694336 TSecr=3982495831
8115,2203.340717,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=10912 Ack=3595 Win=40320 Len=1448 TSval=3982495833 TSecr=753694215 [TCP PDU reassembled in 8121]
8116,2203.358203,192.168.100.119,17.248.147.85,TLSv1.2,179,Application Data
8117,2203.359202,192.168.100.119,17.248.147.85,TCP,179,"[TCP Retransmission] 58772  >  443 [PSH, ACK] Seq=3595 Ack=10912 Win=131072 Len=113 TSval=753694388 TSecr=3982495831"
8118,2203.359952,192.168.100.119,17.248.147.85,TLSv1.2,486,Application Data
8119,2203.380695,17.248.147.85,192.168.100.119,TCP,1514,443  >  58772 [ACK] Seq=12360 Ack=3595 Win=40320 Len=1448 TSval=3982495833 TSecr=753694215 [TCP PDU reassembled in 8121]
8120,2203.383438,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=4128 Ack=13808 Win=129536 Len=0 TSval=753694411 TSecr=3982495833
8121,2203.420417,17.248.147.85,192.168.100.119,TLSv1.2,654,"Application Data, Application Data"
8122,2203.425916,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=4128 Ack=14396 Win=130432 Len=0 TSval=753694451 TSecr=3982495835
8123,2203.437408,17.248.147.85,192.168.100.119,TLSv1.2,100,Application Data
8124,2203.439656,17.248.147.85,192.168.100.119,TCP,66,[TCP Dup ACK 8123#1] 443  >  58772 [ACK] Seq=14430 Ack=3708 Win=40320 Len=0 TSval=3982495913 TSecr=753694388
8125,2203.440156,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=4128 Ack=14430 Win=130944 Len=0 TSval=753694465 TSecr=3982495913
8126,2203.441155,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=14430 Ack=4128 Win=42368 Len=0 TSval=3982495914 TSecr=753694388
8127,2203.442904,192.168.100.119,17.248.147.85,TCP,486,"[TCP Spurious Retransmission] 58772  >  443 [PSH, ACK] Seq=3708 Ack=14430 Win=131072 Len=420 TSval=753694467 TSecr=3982495913"
8128,2203.46889,17.248.147.85,192.168.100.119,TCP,66,[TCP Dup ACK 8126#1] 443  >  58772 [ACK] Seq=14430 Ack=4128 Win=42368 Len=0 TSval=3982495997 TSecr=753694467
8129,2203.507869,17.248.147.85,192.168.100.119,TLSv1.2,1310,Application Data
8130,2203.514114,192.168.100.119,17.248.147.85,TCP,66,58772  >  443 [ACK] Seq=4128 Ack=15674 Win=129792 Len=0 TSval=753694538 TSecr=3982496036
8131,2204.136266,192.168.100.119,17.248.147.85,TCP,60,[TCP Keep-Alive] 58772  >  443 [ACK] Seq=4127 Ack=15674 Win=131072 Len=0
8132,2204.162246,17.248.147.85,192.168.100.119,TCP,66,[TCP Keep-Alive ACK] 443  >  58772 [ACK] Seq=15674 Ack=4128 Win=42368 Len=0 TSval=3982496690 TSecr=753694538
8133,2204.802883,192.168.100.119,17.248.147.85,TLSv1.2,89,Encrypted Alert
8134,2204.803629,192.168.100.119,17.248.147.85,TCP,66,"58772  >  443 [FIN, ACK] Seq=4151 Ack=15674 Win=131072 Len=0 TSval=753695819 TSecr=3982496690"
8135,2204.829115,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=15674 Ack=4151 Win=42368 Len=0 TSval=3982497357 TSecr=753695817
8136,2204.829614,17.248.147.85,192.168.100.119,TCP,66,"443  >  58772 [FIN, ACK] Seq=15674 Ack=4151 Win=42368 Len=0 TSval=3982497357 TSecr=753695817"
8137,2204.829617,17.248.147.85,192.168.100.119,TCP,66,443  >  58772 [ACK] Seq=15675 Ack=4152 Win=42368 Len=0 TSval=3982497357 TSecr=753695819
8138,2204.832114,192.168.100.119,17.248.147.85,TCP,66,"[TCP Retransmission] 58772  >  443 [FIN, ACK] Seq=4151 Ack=15675 Win=131072 Len=0 TSval=753695852 TSecr=3982497357"
8139,2204.833862,17.252.92.21,192.168.100.119,TLSv1.2,407,Application Data
8140,2204.83736,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12467 Ack=13889 Win=130688 Len=0 TSval=753475054 TSecr=1549273915
8141,2204.838611,17.252.92.21,192.168.100.119,TLSv1.2,423,Application Data
8142,2204.859348,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12467 Ack=14246 Win=130688 Len=0 TSval=753475059 TSecr=1549273919
8143,2204.859846,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8144,2204.877088,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8145,2204.886333,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=14246 Ack=12520 Win=52736 Len=0 TSval=1549273968 TSecr=753475071
8146,2204.903573,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=14246 Ack=12573 Win=52736 Len=0 TSval=1549273985 TSecr=753475094
8147,2209.903731,192.168.100.119,17.252.92.21,TLSv1.2,135,Application Data
8148,2209.930461,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=14246 Ack=12642 Win=52736 Len=0 TSval=1549279012 TSecr=753480092
8149,2209.932208,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8150,2209.936456,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12642 Ack=14299 Win=131008 Len=0 TSval=753480144 TSecr=1549279014
8151,2210.740255,17.252.92.21,192.168.100.119,TLSv1.2,407,Application Data
8152,2210.740259,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8153,2210.740261,17.252.92.21,192.168.100.119,TLSv1.2,423,Application Data
8154,2210.850689,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12642 Ack=14640 Win=130688 Len=0 TSval=753481058 TSecr=1549279821
8155,2210.850936,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12642 Ack=14693 Win=130624 Len=0 TSval=753481058 TSecr=1549279821
8156,2210.851185,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12642 Ack=15050 Win=130304 Len=0 TSval=753481058 TSecr=1549279821
8157,2210.864678,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8158,2210.930391,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=15050 Ack=12695 Win=52736 Len=0 TSval=1549280012 TSecr=753481073
8159,2211.040335,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8160,2211.066814,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=15050 Ack=12748 Win=52736 Len=0 TSval=1549280148 TSecr=753481246
8161,2215.880828,192.168.100.119,17.252.92.21,TLSv1.2,135,Application Data
8162,2215.907558,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=15050 Ack=12817 Win=52736 Len=0 TSval=1549284989 TSecr=753486078
8163,2215.907562,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8164,2215.910555,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=12817 Ack=15103 Win=131008 Len=0 TSval=753486111 TSecr=1549284989
8165,2220.861741,192.168.100.118,104.155.18.91,TLSv1.2,93,Application Data
8166,2220.879974,104.155.18.91,192.168.100.118,TLSv1.2,89,Application Data
8167,2220.880224,192.168.100.118,104.155.18.91,TCP,60,37460  >  443 [ACK] Seq=1901 Ack=1999 Win=32120 Len=0
8168,2222.401867,192.168.100.119,17.252.92.21,TLSv1.2,1239,Application Data
8169,2222.428594,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8170,2222.428843,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8171,2222.431591,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=13990 Ack=15156 Win=131008 Len=0 TSval=753492628 TSecr=1549291510
8172,2222.43184,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=13990 Ack=15209 Win=130944 Len=0 TSval=753492628 TSecr=1549291510
8173,2222.441838,17.252.92.21,192.168.100.119,TLSv1.2,1143,Application Data
8174,2222.464073,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=13990 Ack=16286 Win=129984 Len=0 TSval=753492642 TSecr=1549291523
8175,2222.464572,192.168.100.119,17.252.92.21,TLSv1.2,119,Application Data
8176,2222.530291,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=16286 Ack=14043 Win=55680 Len=0 TSval=1549291612 TSecr=753492650
8177,2223.719365,192.168.100.119,17.252.92.21,TLSv1.2,135,Application Data
8178,2223.746093,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=16286 Ack=14112 Win=55680 Len=0 TSval=1549292827 TSecr=753493901
8179,2225.884628,Ubiquiti_43:93:d5,PhilipsLight_75:b3:82,ARP,60,Who has 192.168.100.118? Tell 192.168.100.1
8180,2225.884632,PhilipsLight_75:b3:82,Ubiquiti_43:93:d5,ARP,60,192.168.100.118 is at 00:17:88:75:b3:82
8181,2227.434748,Ubiquiti_43:93:d5,Apple_65:c4:4d,ARP,60,Who has 192.168.100.119? Tell 192.168.100.1
8182,2227.457731,192.168.100.119,17.252.92.21,TLSv1.2,135,Application Data
8183,2227.462976,Apple_65:c4:4d,Ubiquiti_43:93:d5,ARP,60,192.168.100.119 is at 9c:f4:8e:65:c4:4d
8184,2227.484714,17.252.92.21,192.168.100.119,TCP,66,5223  >  54171 [ACK] Seq=16286 Ack=14181 Win=55680 Len=0 TSval=1549296566 TSecr=753497639
8185,2227.49121,17.252.92.21,192.168.100.119,TLSv1.2,119,Application Data
8186,2227.496707,192.168.100.119,17.252.92.21,TCP,66,54171  >  5223 [ACK] Seq=14181 Ack=16339 Win=131008 Len=0 TSval=753497681 TSecr=1549296572
8187,2230.130465,192.168.100.119,192.168.100.255,UDP,82,57621  >  57621 Len=40
8188,2243.415647,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
8189,2243.466114,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
8190,2243.515836,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
8191,2243.566564,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
8192,2243.617279,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
8193,2243.666752,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
8194,2245.712839,35.190.58.108,192.168.100.118,TCP,60,"80  >  44103 [FIN, ACK] Seq=1738 Ack=1101 Win=62976 Len=0"
8195,2245.751062,192.168.100.118,35.190.58.108,TCP,60,44103  >  80 [ACK] Seq=1101 Ack=1739 Win=34984 Len=0
8196,2250.921125,192.168.100.118,104.155.18.91,TCP,60,[TCP Keep-Alive] 37460  >  443 [ACK] Seq=1900 Ack=1999 Win=32120 Len=0
8197,2250.938857,104.155.18.91,192.168.100.118,TCP,60,[TCP Keep-Alive ACK] 443  >  37460 [ACK] Seq=1999 Ack=1901 Win=34304 Len=0
8198,2254.00337,192.168.100.118,216.239.35.12,NTP,90,"NTP Version 4, client"
8199,2254.274715,216.239.35.12,192.168.100.118,NTP,90,"NTP Version 4, server"
8200,2255.276644,192.168.100.118,216.239.35.8,NTP,90,"NTP Version 4, client"
8201,2255.294129,216.239.35.8,192.168.100.118,NTP,90,"NTP Version 4, server"
8202,2256.269575,Apple_65:c4:4d,Ubiquiti_43:93:d5,ARP,60,Who has 192.168.100.1? Tell 192.168.100.119
8203,2256.269579,Ubiquiti_43:93:d5,Apple_65:c4:4d,ARP,60,192.168.100.1 is at 78:8a:20:43:93:d5
8204,2260.138874,192.168.100.119,192.168.100.255,UDP,82,57621  >  57621 Len=40
8205,2261.328698,192.168.100.119,224.0.0.251,MDNS,189,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Simonaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
8206,2261.329443,fe80::4a4:979d:929f:8f45,ff02::fb,MDNS,209,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Simonaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
8207,2265.303681,192.168.100.118,216.239.35.4,NTP,90,"NTP Version 4, client"
8208,2265.42361,216.239.35.4,192.168.100.118,NTP,90,"NTP Version 4, server"
8209,2270.311081,PhilipsLight_75:b3:82,Ubiquiti_43:93:d5,ARP,60,Who has 192.168.100.1? Tell 192.168.100.118
8210,2270.311324,Ubiquiti_43:93:d5,PhilipsLight_75:b3:82,ARP,60,192.168.100.1 is at 78:8a:20:43:93:d5
8211,2272.964822,192.168.100.119,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 
